session_id,station_id,vehicle_type,connector_type,start_time,duration_minutes,energy_kwh,city,latitude,longitude,temperature_c,is_weekday,hour_of_day,Time of Day,Day of Week,Charging Rate (kW),Energy Consumed (kWh),Charging Duration (hours)
session_389,station_45,Rivian R1T,CCS,2025-04-25 23:10:08,63,31.4246116320864,Phoenix,26.226365424967575,-95.26489303134709,-2.874585664500141,False,23,Afternoon,Saturday,350,31.4246116320864,1.05
session_390,station_14,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,53,17.48776758996606,Philadelphia,47.673284053687695,-85.89021035514799,15.157074303562585,False,11,Afternoon,Friday,150,17.48776758996606,0.8833333333333333
session_391,station_27,Rivian R1T,Type 2,2025-04-25 23:10:08,108,50.27479218931171,Chicago,25.76181142339613,-77.38963990139888,19.809441784270003,False,22,Morning,Wednesday,350,50.27479218931171,1.8
session_392,station_21,Tesla Model Y,Type 2,2025-04-25 23:10:08,71,57.41476833014133,Dallas,41.49717024178851,-121.49679958782907,-0.11278887570727392,True,22,Afternoon,Monday,350,57.41476833014133,1.1833333333333333
session_393,station_24,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,111,71.06519014780375,Dallas,34.83767090673864,-120.59038246856535,29.066873978886186,False,22,Afternoon,Thursday,350,71.06519014780375,1.85
session_394,station_4,Tesla Model 3,Type 2,2025-04-25 23:10:08,61,75.47087749532493,San Antonio,47.783933397954556,-106.62354593841218,21.51863149002529,True,17,Night,Friday,350,75.47087749532493,1.0166666666666666
session_395,station_35,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,28,46.588972397266666,San Antonio,39.16911628648448,-75.90920856721215,-8.887768098429124,False,9,Morning,Friday,50,46.588972397266666,0.4666666666666667
session_396,station_39,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,107,27.807539639991575,Dallas,27.777566294342837,-70.16542488068265,19.707852736745167,False,22,Afternoon,Saturday,350,27.807539639991575,1.7833333333333334
session_397,station_22,Tesla Model Y,Type 2,2025-04-25 23:10:08,68,10.500674809748965,Dallas,46.68443013802694,-121.5394250440925,-8.88486479155549,False,21,Evening,Tuesday,350,10.500674809748965,1.1333333333333333
session_398,station_23,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,77,67.09682499122773,San Francisco,35.137069736984344,-73.81891160668104,4.911061691990529,False,10,Night,Saturday,150,67.09682499122773,1.2833333333333334
session_399,station_12,Tesla Model 3,CCS,2025-04-25 23:10:08,98,46.76817593597157,Chicago,45.14490323473391,-71.08751801193924,8.48421300314634,False,6,Morning,Friday,150,46.76817593597157,1.6333333333333333
session_400,station_35,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,109,52.67343024755981,Chicago,37.8212883700881,-85.78526232021835,23.96873985194916,True,12,Evening,Monday,50,52.67343024755981,1.8166666666666667
session_401,station_32,Rivian R1T,Type 2,2025-04-25 23:10:08,98,26.183431913978936,Los Angeles,25.83389880940226,-109.18066876694608,29.67500571836827,True,11,Evening,Thursday,50,26.183431913978936,1.6333333333333333
session_402,station_8,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,74,69.44094310421359,Los Angeles,25.729278063956517,-72.54165764510745,-0.17049308948901043,True,19,Morning,Wednesday,150,69.44094310421359,1.2333333333333334
session_403,station_31,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,31,27.403165007588466,New York,26.568950882651208,-81.84309863524761,7.171369145288068,True,17,Night,Tuesday,350,27.403165007588466,0.5166666666666667
session_404,station_21,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,30,76.31761790907471,Dallas,34.03449012300038,-97.23737488693055,-6.565239653240611,True,17,Evening,Tuesday,150,76.31761790907471,0.5
session_405,station_6,Audi e-tron,Type 2,2025-04-25 23:10:08,52,32.401145732109654,Philadelphia,31.5894399512397,-112.10434277192216,29.06297330212375,False,0,Night,Wednesday,150,32.401145732109654,0.8666666666666667
session_406,station_45,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,32,42.48986418483831,San Diego,33.22785972105662,-119.56135880461196,21.78258266528832,False,20,Afternoon,Monday,350,42.48986418483831,0.5333333333333333
session_407,station_15,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,77,12.502419280544203,Chicago,33.24928328478831,-76.81406512941808,-9.538518544943784,True,12,Night,Sunday,150,12.502419280544203,1.2833333333333334
session_408,station_8,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,36,51.9580062021385,Houston,26.27771203673962,-111.46498901511401,18.492928524961165,False,2,Afternoon,Friday,50,51.9580062021385,0.6
session_409,station_18,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,59,36.06972403784248,Houston,47.70979363780238,-98.81028878364721,2.775731771500414,False,23,Afternoon,Wednesday,150,36.06972403784248,0.9833333333333333
session_410,station_16,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,23,53.13208864384201,San Diego,37.01530756767933,-108.35273988377368,28.811665352853765,False,12,Night,Thursday,50,53.13208864384201,0.38333333333333336
session_411,station_48,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,100,47.662776249856535,San Diego,38.978040237027805,-88.17862707308504,3.90814164309557,True,4,Night,Tuesday,350,47.662776249856535,1.6666666666666667
session_412,station_42,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,96,69.87771381612451,Philadelphia,45.255552946314296,-72.94693171057008,30.806082893388222,False,15,Evening,Monday,150,69.87771381612451,1.6
session_413,station_4,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,71,50.91296151231414,New York,33.49068811242514,-88.25419028566932,-5.3411897873001895,True,14,Night,Wednesday,50,50.91296151231414,1.1833333333333333
session_414,station_39,Chevy Bolt,Type 2,2025-04-25 23:10:08,71,75.95978573412741,San Diego,25.76437320768536,-88.78929100978358,-0.372699085321905,False,23,Night,Sunday,50,75.95978573412741,1.1833333333333333
session_415,station_31,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,79,29.02030549540722,San Antonio,38.3062456747404,-95.70853775649528,24.24333823777451,True,12,Evening,Friday,150,29.02030549540722,1.3166666666666667
session_416,station_41,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,53,77.00986000065602,Houston,33.014245262129194,-71.98001551818223,-5.066613845456521,False,2,Afternoon,Thursday,50,77.00986000065602,0.8833333333333333
session_417,station_9,Chevy Bolt,Type 2,2025-04-25 23:10:08,96,18.287159108800445,Los Angeles,26.71262761311004,-99.04714364186984,20.714571436709747,True,17,Night,Thursday,150,18.287159108800445,1.6
session_418,station_22,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,83,55.45492314152558,Chicago,38.4051470856793,-84.75829836279725,-0.05144423068683501,True,6,Morning,Sunday,50,55.45492314152558,1.3833333333333333
session_419,station_12,Tesla Model Y,Type 2,2025-04-25 23:10:08,62,31.175915648345963,Chicago,25.93467621689785,-107.35383642239373,18.78091576247881,False,10,Evening,Wednesday,150,31.175915648345963,1.0333333333333334
session_420,station_21,Tesla Model Y,CCS,2025-04-25 23:10:08,25,45.967432147826585,San Diego,46.85176285778711,-111.72453552635042,-6.90736634541455,False,19,Morning,Saturday,50,45.967432147826585,0.4166666666666667
session_421,station_43,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,55,43.817198068222616,Dallas,39.51584706502399,-86.54953233941764,34.72142696173563,False,2,Night,Saturday,350,43.817198068222616,0.9166666666666666
session_422,station_46,Audi e-tron,CCS,2025-04-25 23:10:08,56,20.638488658677282,Phoenix,47.5545108611238,-77.85444644530281,17.738746344226232,True,4,Evening,Sunday,350,20.638488658677282,0.9333333333333333
session_423,station_41,Nissan Leaf,CCS,2025-04-25 23:10:08,50,71.04100627502379,San Diego,32.54928976524195,-121.06550084011722,-1.1259725285338718,False,21,Night,Friday,50,71.04100627502379,0.8333333333333334
session_424,station_29,Rivian R1T,Type 2,2025-04-25 23:10:08,35,17.90888618559275,San Antonio,41.38873789277639,-116.6360884668859,27.07272015165995,False,15,Evening,Thursday,350,17.90888618559275,0.5833333333333334
session_425,station_9,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,67,61.27959692896911,Phoenix,40.71541721082015,-98.49896001442853,12.238258869943223,False,5,Night,Sunday,50,61.27959692896911,1.1166666666666667
session_426,station_28,Rivian R1T,CCS,2025-04-25 23:10:08,54,14.739358391448295,Phoenix,39.52809514469379,-86.36565491037936,6.978784885282547,True,13,Morning,Friday,50,14.739358391448295,0.9
session_427,station_28,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,27,79.51417262492882,San Antonio,35.38116314266143,-116.94585965994474,-6.5239447044123455,True,0,Night,Thursday,350,79.51417262492882,0.45
session_428,station_11,Tesla Model Y,CCS,2025-04-25 23:10:08,27,65.28212174782814,Philadelphia,46.99292356858851,-83.99759349750468,-2.8245658093187487,True,21,Morning,Tuesday,150,65.28212174782814,0.45
session_429,station_47,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,104,53.611132431556086,New York,38.68832057224422,-81.43967433385723,16.342672087422955,False,7,Night,Friday,350,53.611132431556086,1.7333333333333334
session_430,station_35,Audi e-tron,Type 2,2025-04-25 23:10:08,67,45.17450618857432,Philadelphia,42.42404081575336,-87.10356775690411,2.8626855152712913,False,11,Morning,Monday,350,45.17450618857432,1.1166666666666667
session_431,station_41,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,22,77.87598054875785,Chicago,29.58994422435518,-90.2674880444423,-1.5195462068952175,True,17,Night,Wednesday,150,77.87598054875785,0.36666666666666664
session_432,station_22,Kia EV6,Type 2,2025-04-25 23:10:08,92,76.38251565721085,Dallas,41.4015767833323,-103.57971879282434,13.31122576063838,False,23,Night,Friday,350,76.38251565721085,1.5333333333333334
session_433,station_12,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,114,57.345442795345804,Los Angeles,37.68760960423559,-90.41002977746737,-9.078911890200061,False,19,Morning,Wednesday,350,57.345442795345804,1.9
session_434,station_40,Rivian R1T,Type 2,2025-04-25 23:10:08,84,37.46453213845551,Houston,25.189856794336205,-94.39173602513932,3.9080230240992684,False,18,Night,Monday,50,37.46453213845551,1.4
session_435,station_43,Kia EV6,CHAdeMO,2025-04-25 23:10:08,71,27.84596549520907,San Francisco,34.782631057846174,-109.61813226372662,18.825092976581807,True,9,Morning,Saturday,50,27.84596549520907,1.1833333333333333
session_436,station_25,Audi e-tron,CCS,2025-04-25 23:10:08,120,73.13617078232576,San Diego,42.07628283918078,-108.51905351109133,6.323692188537638,False,2,Morning,Tuesday,150,73.13617078232576,2.0
session_437,station_7,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,54,74.49281500199758,Philadelphia,42.55596419512983,-88.74219696092419,34.977766905399356,False,23,Afternoon,Friday,150,74.49281500199758,0.9
session_438,station_39,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,118,29.519932031681385,Dallas,42.82962559874488,-122.39132150248376,27.83106941145973,True,17,Morning,Monday,350,29.519932031681385,1.9666666666666666
session_439,station_3,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,66,29.367936358397003,Dallas,47.95646158993855,-86.44191630532836,12.438027619783693,False,3,Morning,Tuesday,350,29.367936358397003,1.1
session_440,station_39,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,90,61.15971040214738,San Antonio,35.01382608458904,-113.89796902411881,27.815716987062096,False,8,Night,Friday,50,61.15971040214738,1.5
session_441,station_37,Chevy Bolt,Type 2,2025-04-25 23:10:08,63,61.53175553080144,Phoenix,29.769536295103496,-86.74594710839597,0.2261045746554622,True,7,Afternoon,Thursday,350,61.53175553080144,1.05
session_442,station_15,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,28,74.90589023362273,Houston,47.10448687699741,-85.67874847656017,0.2379905105777116,True,6,Evening,Sunday,150,74.90589023362273,0.4666666666666667
session_443,station_2,Nissan Leaf,CCS,2025-04-25 23:10:08,107,46.43190826717293,Los Angeles,40.025921105222324,-85.03415100370042,3.825167265039452,False,12,Afternoon,Saturday,150,46.43190826717293,1.7833333333333334
session_444,station_48,Audi e-tron,Type 2,2025-04-25 23:10:08,102,34.88938087103142,New York,44.46090631126678,-76.0874839516506,-6.003451062251209,False,16,Morning,Tuesday,50,34.88938087103142,1.7
session_445,station_34,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,113,18.334201050047902,San Antonio,42.00079225189927,-123.68825829265256,7.366827502824883,False,2,Evening,Wednesday,50,18.334201050047902,1.8833333333333333
session_446,station_29,Volkswagen ID.4,CCS,2025-04-25 23:10:08,115,20.56804456607432,Philadelphia,32.41600500924339,-124.26136231309765,-5.428660244007536,False,8,Night,Friday,50,20.56804456607432,1.9166666666666667
session_447,station_28,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,83,28.06033602451726,Los Angeles,39.989755005527655,-82.89976743096062,4.936655002221023,True,20,Night,Tuesday,150,28.06033602451726,1.3833333333333333
session_448,station_49,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,36,18.331392579698715,San Antonio,27.272895464673425,-115.13096311010237,-5.951136848649945,True,16,Afternoon,Friday,150,18.331392579698715,0.6
session_449,station_46,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,73,56.89336166853947,Los Angeles,27.156824569668824,-123.53722264195824,23.69201711262496,True,5,Evening,Monday,350,56.89336166853947,1.2166666666666666
session_450,station_35,Rivian R1T,Type 2,2025-04-25 23:10:08,86,47.7196055366526,Houston,36.94344340102852,-70.4854947454708,-5.8942197926912465,False,21,Evening,Tuesday,350,47.7196055366526,1.4333333333333333
session_451,station_31,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,104,30.585741855196094,Dallas,34.55069330064274,-114.81458430974378,17.96372556012141,True,11,Morning,Thursday,350,30.585741855196094,1.7333333333333334
session_452,station_40,Kia EV6,CHAdeMO,2025-04-25 23:10:08,20,63.554520929245385,Houston,43.75911781754537,-98.20187202595763,-6.250985152189523,True,1,Evening,Saturday,50,63.554520929245385,0.3333333333333333
session_453,station_50,Nissan Leaf,CCS,2025-04-25 23:10:08,74,17.4813532606815,San Diego,42.86585118092269,-124.56691089541063,1.6369341483141184,True,15,Evening,Monday,50,17.4813532606815,1.2333333333333334
session_454,station_20,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,61,44.765088196617036,Dallas,28.754604568770556,-102.66378122326999,28.971523271545415,False,14,Night,Monday,50,44.765088196617036,1.0166666666666666
session_455,station_13,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,17,19.789949427777223,Los Angeles,33.89895027708863,-77.9214153317534,30.384294408894142,False,19,Evening,Sunday,350,19.789949427777223,0.2833333333333333
session_456,station_42,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,100,47.1793345880042,San Antonio,33.226902767173776,-122.17595270330379,-3.585667654251081,True,2,Night,Saturday,50,47.1793345880042,1.6666666666666667
session_457,station_19,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,101,77.31461829339365,Dallas,27.73618231409086,-97.54022159752358,6.845360665759667,True,10,Afternoon,Sunday,50,77.31461829339365,1.6833333333333333
session_458,station_12,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,101,15.532816920055721,Dallas,33.611672256405775,-121.11123232679984,9.831509646570122,True,1,Night,Sunday,350,15.532816920055721,1.6833333333333333
session_459,station_16,Tesla Model Y,Type 2,2025-04-25 23:10:08,84,69.8459456405549,Chicago,35.541936836057964,-81.65324923852219,20.698943525818525,True,15,Morning,Friday,350,69.8459456405549,1.4
session_460,station_26,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,98,32.7871721061518,Houston,26.965109532282035,-107.6003252490977,22.939277377167407,False,22,Night,Tuesday,50,32.7871721061518,1.6333333333333333
session_461,station_32,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,96,64.31896998270207,New York,38.37851054732269,-91.32580952431542,20.11814200645032,True,22,Night,Saturday,150,64.31896998270207,1.6
session_462,station_46,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,31,67.74704461775383,Phoenix,28.533574333987673,-96.33286475238206,12.30784232326332,True,16,Night,Saturday,50,67.74704461775383,0.5166666666666667
session_463,station_21,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,31,61.63052967041405,New York,46.397610272784284,-96.76879790408253,34.759689551136205,False,5,Evening,Friday,50,61.63052967041405,0.5166666666666667
session_464,station_25,Tesla Model Y,CCS,2025-04-25 23:10:08,108,52.95739799290038,Phoenix,32.638430356592195,-80.40944229713577,25.006068958213127,False,13,Morning,Sunday,150,52.95739799290038,1.8
session_465,station_11,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,86,73.95896403073635,San Francisco,47.560172847852165,-87.89104461866839,2.172886409383045,True,9,Afternoon,Friday,50,73.95896403073635,1.4333333333333333
session_466,station_23,Tesla Model 3,CCS,2025-04-25 23:10:08,37,34.9866433544397,San Diego,43.9634636986957,-74.61897675891564,20.004590888452707,True,21,Afternoon,Friday,350,34.9866433544397,0.6166666666666667
session_467,station_10,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,33,14.835749404186627,San Francisco,40.57466091256097,-106.2538995824504,6.677213118041323,True,3,Afternoon,Wednesday,150,14.835749404186627,0.55
session_468,station_34,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,78,24.744692631230382,New York,38.94979092856185,-82.74735002402818,21.68257907155078,False,20,Morning,Wednesday,150,24.744692631230382,1.3
session_469,station_10,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,80,60.312499542678225,San Francisco,26.01224555057436,-108.19027251960478,26.133431073510067,False,6,Night,Monday,50,60.312499542678225,1.3333333333333333
session_470,station_4,Chevy Bolt,Type 2,2025-04-25 23:10:08,25,54.03963689942506,Dallas,26.057281192746366,-94.81458819599246,-6.100475856069788,False,9,Evening,Thursday,150,54.03963689942506,0.4166666666666667
session_471,station_43,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,74,59.377458233561214,Dallas,47.07599825056866,-79.6620381630984,4.111939911113403,False,14,Night,Wednesday,50,59.377458233561214,1.2333333333333334
